point_index,timestamp_utc,status,setpoints_json,measurements_json,trace_name,trace_points,trace_peak_dbm
890,2026-09-03T08:00:50.656768+00:00,ok,"{""keithley.B.current"": 0.13333, ""rigol.1.frequency"": 27281818.1818, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.899365
891,2026-09-03T08:00:50.740450+00:00,ok,"{""keithley.B.current"": 0.13333, ""rigol.1.frequency"": 27583838.3838, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.888756
892,2026-09-03T08:00:50.859801+00:00,ok,"{""keithley.B.current"": 0.13333, ""rigol.1.frequency"": 27885858.5859, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.858622999999994
893,2026-09-03T08:00:50.969136+00:00,ok,"{""keithley.B.current"": 0.13333, ""rigol.1.frequency"": 28187878.7879, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.892947
894,2026-09-03T08:00:51.079346+00:00,ok,"{""keithley.B.current"": 0.13333, ""rigol.1.frequency"": 28489898.9899, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.858682
895,2026-09-03T08:00:51.212556+00:00,ok,"{""keithley.B.current"": 0.13333, ""rigol.1.frequency"": 28791919.1919, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.926705
896,2026-09-03T08:00:51.341577+00:00,ok,"{""keithley.B.current"": 0.13333, ""rigol.1.frequency"": 29093939.3939, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.86358800000001
897,2026-09-03T08:00:51.440406+00:00,ok,"{""keithley.B.current"": 0.13333, ""rigol.1.frequency"": 29395959.596, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.91699700000001
898,2026-09-03T08:00:51.560315+00:00,ok,"{""keithley.B.current"": 0.13333, ""rigol.1.frequency"": 29697979.798, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.902518
899,2026-09-03T08:00:51.643894+00:00,ok,"{""keithley.B.current"": 0.13333, ""rigol.1.frequency"": 30000000.0, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.873716
900,2026-09-03T08:00:51.750331+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 100000.0, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.89074
901,2026-09-03T08:00:51.869599+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 402020.20202, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.909072
902,2026-09-03T08:00:51.952676+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 704040.40404, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.887837
903,2026-09-03T08:00:52.071298+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 1006060.60606, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.952113
904,2026-09-03T08:00:52.257195+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 1308080.80808, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.901354
905,2026-09-03T08:00:52.371969+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 1610101.0101, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.956414
906,2026-09-03T08:00:52.490310+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 1912121.21212, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.98403999999999
907,2026-09-03T08:00:52.608029+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 2214141.41414, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.971248
908,2026-09-03T08:00:52.741616+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 2516161.61616, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.979744
909,2026-09-03T08:00:52.833382+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 2818181.81818, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.992294
910,2026-09-03T08:00:52.964876+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 3120202.0202, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.032629
911,2026-09-03T08:00:53.059443+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 3422222.22222, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.037582
912,2026-09-03T08:00:53.197729+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 3724242.42424, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.065705
913,2026-09-03T08:00:53.305167+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 4026262.62626, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.101409
914,2026-09-03T08:00:53.423995+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 4328282.82828, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.128991
915,2026-09-03T08:00:53.518353+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 4630303.0303, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.13499
916,2026-09-03T08:00:53.632452+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 4932323.23232, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.182276
917,2026-09-03T08:00:53.750713+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 5234343.43434, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.158908
918,2026-09-03T08:00:53.837514+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 5536363.63636, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.167264
919,2026-09-03T08:00:53.956878+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 5838383.83838, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.140041
920,2026-09-03T08:00:54.054517+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 6140404.0404, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.164364
921,2026-09-03T08:00:54.140146+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 6442424.24242, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.130258
922,2026-09-03T08:00:54.257927+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 6744444.44444, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.084497
923,2026-09-03T08:00:54.396962+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 7046464.64646, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.023667
924,2026-09-03T08:00:54.482917+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 7348484.84849, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.054737
925,2026-09-03T08:00:54.580299+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 7650505.05051, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.025028
926,2026-09-03T08:00:54.696762+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 7952525.25252, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.989183
927,2026-09-03T08:00:54.819932+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 8254545.45454, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.008268
928,2026-09-03T08:00:54.927787+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 8556565.65657, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.969966
929,2026-09-03T08:00:55.056297+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 8858585.85859, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.95307100000001
930,2026-09-03T08:00:55.171379+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 9160606.06061, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.92379699999999
931,2026-09-03T08:00:55.291672+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 9462626.26263, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.996874
932,2026-09-03T08:00:55.388071+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 9764646.46465, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.92001
933,2026-09-03T08:00:55.506628+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 10066666.6667, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.919297
934,2026-09-03T08:00:55.589308+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 10368686.8687, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.884065
935,2026-09-03T08:00:55.700673+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 10670707.0707, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.948101
936,2026-09-03T08:00:55.823654+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 10972727.2727, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.880659
937,2026-09-03T08:00:55.949756+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 11274747.4747, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.866439
938,2026-09-03T08:00:56.051981+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 11576767.6768, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.862532
939,2026-09-03T08:00:56.178184+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 11878787.8788, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.857357
940,2026-09-03T08:00:56.290396+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 12180808.0808, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.876893
941,2026-09-03T08:00:56.433346+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 12482828.2828, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.85258300000001
942,2026-09-03T08:00:56.530144+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 12784848.4848, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.90378
943,2026-09-03T08:00:56.651287+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 13086868.6869, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.877168
944,2026-09-03T08:00:56.747440+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 13388888.8889, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.909548
945,2026-09-03T08:00:56.889037+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 13690909.0909, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.887244
946,2026-09-03T08:00:56.980295+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 13992929.2929, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.976455
947,2026-09-03T08:00:57.114924+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 14294949.4949, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.927943
948,2026-09-03T08:00:57.220433+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 14596969.697, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.915338
949,2026-09-03T08:00:57.342612+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 14898989.899, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.948267
950,2026-09-03T08:00:57.440719+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 15201010.101, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.989639
951,2026-09-03T08:00:57.560629+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 15503030.303, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.970962
952,2026-09-03T08:00:57.646880+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 15805050.5051, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.049225
953,2026-09-03T08:00:57.779546+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 16107070.7071, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.993281999999994
954,2026-09-03T08:00:57.862831+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 16409090.9091, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.999136
955,2026-09-03T08:00:57.942727+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 16711111.1111, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.049361
956,2026-09-03T08:00:58.065545+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 17013131.3131, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.044411
957,2026-09-03T08:00:58.172118+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 17315151.5152, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.064438
958,2026-09-03T08:00:58.290545+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 17617171.7172, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.121097
959,2026-09-03T08:00:58.378323+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 17919191.9192, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.132601
960,2026-09-03T08:00:58.489907+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 18221212.1212, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.12798
961,2026-09-03T08:00:58.590160+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 18523232.3232, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.203373
962,2026-09-03T08:00:58.675217+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 18825252.5253, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.139236
963,2026-09-03T08:00:58.792441+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 19127272.7273, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.117182
964,2026-09-03T08:00:58.893889+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 19429292.9293, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.090544
965,2026-09-03T08:00:59.012402+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 19731313.1313, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.081958
966,2026-09-03T08:00:59.166280+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 20033333.3333, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.042924
967,2026-09-03T08:00:59.251739+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 20335353.5354, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.062138000000004
968,2026-09-03T08:00:59.338111+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 20637373.7374, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.01010599999999
969,2026-09-03T08:00:59.472005+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 20939393.9394, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.020645
970,2026-09-03T08:00:59.595263+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 21241414.1414, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.011105
971,2026-09-03T08:00:59.691478+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 21543434.3434, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.98765
972,2026-09-03T08:00:59.807082+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 21845454.5455, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.986629
973,2026-09-03T08:00:59.929749+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 22147474.7475, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.920665
974,2026-09-03T08:01:00.048956+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 22449494.9495, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.923485
975,2026-09-03T08:01:00.182355+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 22751515.1515, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.909924
976,2026-09-03T08:01:00.363271+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 23053535.3535, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.90185
977,2026-09-03T08:01:00.464828+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 23355555.5556, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.906257
978,2026-09-03T08:01:00.555973+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 23657575.7576, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.878022
979,2026-09-03T08:01:00.716941+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 23959595.9596, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.921744
980,2026-09-03T08:01:00.800178+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 24261616.1616, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.8708
981,2026-09-03T08:01:00.927272+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 24563636.3636, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.864126
982,2026-09-03T08:01:01.063934+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 24865656.5657, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.885496
983,2026-09-03T08:01:01.180163+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 25167676.7677, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.92759099999999
984,2026-09-03T08:01:01.313588+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 25469696.9697, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.89078
985,2026-09-03T08:01:01.419507+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 25771717.1717, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.880489
986,2026-09-03T08:01:01.540921+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 26073737.3737, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.901517
987,2026-09-03T08:01:01.641624+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 26375757.5758, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.8687
988,2026-09-03T08:01:01.758035+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 26677777.7778, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.890997
989,2026-09-03T08:01:01.878694+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 26979797.9798, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.92087000000001
990,2026-09-03T08:01:01.988435+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 27281818.1818, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.914821
991,2026-09-03T08:01:02.099637+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 27583838.3838, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.939432
992,2026-09-03T08:01:02.187192+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 27885858.5859, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.948532
993,2026-09-03T08:01:02.305092+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 28187878.7879, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.963736
994,2026-09-03T08:01:02.407133+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 28489898.9899, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.934748
995,2026-09-03T08:01:02.524268+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 28791919.1919, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.983356
996,2026-09-03T08:01:02.631379+00:00,ok,"{""keithley.B.current"": 0.15, ""rigol.1.frequency"": 29093939.3939, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.984604
